"Step","misty-bee-25 - episode/return","misty-bee-25 - episode/return__MIN","misty-bee-25 - episode/return__MAX","cosmic-music-22 - episode/return","cosmic-music-22 - episode/return__MIN","cosmic-music-22 - episode/return__MAX","neat-thunder-21 - episode/return","neat-thunder-21 - episode/return__MIN","neat-thunder-21 - episode/return__MAX"
"174329","","","","3215.660888671875","3215.660888671875","3215.660888671875","","",""
"174758","4310.1923828125","4310.1923828125","4310.1923828125","","","","","",""
"175115","","","","3866.234130859375","3866.234130859375","3866.234130859375","","",""
"175273","","","","","","","4750.57177734375","4750.57177734375","4750.57177734375"
"175758","4281.28662109375","4281.28662109375","4281.28662109375","","","","","",""
"175941","","","","4096.5908203125","4096.5908203125","4096.5908203125","","",""
"176273","","","","","","","4772.49609375","4772.49609375","4772.49609375"
"176644","","","","3423.680908203125","3423.680908203125","3423.680908203125","","",""
"176758","4288.1181640625","4288.1181640625","4288.1181640625","","","","","",""
"177273","","","","","","","4838.09375","4838.09375","4838.09375"
"177354","","","","3441.570556640625","3441.570556640625","3441.570556640625","","",""
"177758","4304.1416015625","4304.1416015625","4304.1416015625","","","","","",""
"178223","","","","4320.9130859375","4320.9130859375","4320.9130859375","","",""
"178273","","","","","","","4774.36474609375","4774.36474609375","4774.36474609375"
"178758","4318.58984375","4318.58984375","4318.58984375","","","","","",""
"179026","","","","3922.25244140625","3922.25244140625","3922.25244140625","","",""
"179273","","","","","","","4768.46044921875","4768.46044921875","4768.46044921875"
"179758","4325.50048828125","4325.50048828125","4325.50048828125","","","","","",""
"179785","","","","3678.630859375","3678.630859375","3678.630859375","","",""
"180273","","","","","","","4810.3046875","4810.3046875","4810.3046875"
"180567","","","","3808.265625","3808.265625","3808.265625","","",""
"180758","4198.50927734375","4198.50927734375","4198.50927734375","","","","","",""
"181273","","","","","","","4784.58056640625","4784.58056640625","4784.58056640625"
"181558","","","","4961.123046875","4961.123046875","4961.123046875","","",""
"181758","4272.671875","4272.671875","4272.671875","","","","","",""
"182273","","","","","","","4755.619140625","4755.619140625","4755.619140625"
"182517","","","","4725.7197265625","4725.7197265625","4725.7197265625","","",""
"182758","4359.6953125","4359.6953125","4359.6953125","","","","","",""
"183273","","","","","","","4820.05712890625","4820.05712890625","4820.05712890625"
"183459","","","","4693.43408203125","4693.43408203125","4693.43408203125","","",""
"183758","4336.5029296875","4336.5029296875","4336.5029296875","","","","","",""
"184273","","","","","","","4814.80712890625","4814.80712890625","4814.80712890625"
"184459","","","","4903.3388671875","4903.3388671875","4903.3388671875","","",""
"184758","4296.83203125","4296.83203125","4296.83203125","","","","","",""
"185273","","","","","","","4823.962890625","4823.962890625","4823.962890625"
"185459","","","","4965.3125","4965.3125","4965.3125","","",""
"185758","4269.72998046875","4269.72998046875","4269.72998046875","","","","","",""
"186273","","","","","","","4747.99755859375","4747.99755859375","4747.99755859375"
"186459","","","","4906.787109375","4906.787109375","4906.787109375","","",""
"186758","4359.716796875","4359.716796875","4359.716796875","","","","","",""
"187273","","","","","","","4785.63671875","4785.63671875","4785.63671875"
"187459","","","","4964.55712890625","4964.55712890625","4964.55712890625","","",""
"187758","4331.72802734375","4331.72802734375","4331.72802734375","","","","","",""
"188273","","","","","","","4807.9208984375","4807.9208984375","4807.9208984375"
"188443","","","","4839.203125","4839.203125","4839.203125","","",""
"188758","4365.78564453125","4365.78564453125","4365.78564453125","","","","","",""
"189273","","","","","","","4816.7041015625","4816.7041015625","4816.7041015625"
"189443","","","","4854.2041015625","4854.2041015625","4854.2041015625","","",""
"189497","3117.486083984375","3117.486083984375","3117.486083984375","","","","","",""
"190273","","","","","","","4825.63671875","4825.63671875","4825.63671875"
"190398","","","","4685.71826171875","4685.71826171875","4685.71826171875","","",""
"190497","4254.048828125","4254.048828125","4254.048828125","","","","","",""
"191273","","","","","","","4831.35888671875","4831.35888671875","4831.35888671875"
"191398","","","","4852.1875","4852.1875","4852.1875","","",""
"191497","4373.216796875","4373.216796875","4373.216796875","","","","","",""
"192273","","","","","","","4788.5791015625","4788.5791015625","4788.5791015625"
"192398","","","","4886.4716796875","4886.4716796875","4886.4716796875","","",""
"192497","4372.998046875","4372.998046875","4372.998046875","","","","","",""
"193273","","","","","","","4827.45263671875","4827.45263671875","4827.45263671875"
"193342","","","","4626.68212890625","4626.68212890625","4626.68212890625","","",""
"193497","4360.9130859375","4360.9130859375","4360.9130859375","","","","","",""
"194273","","","","","","","4796.19775390625","4796.19775390625","4796.19775390625"
"194342","","","","4880.93310546875","4880.93310546875","4880.93310546875","","",""
"194497","4316.8408203125","4316.8408203125","4316.8408203125","","","","","",""
"194676","579.2044067382812","579.2044067382812","579.2044067382812","","","","","",""
"195273","","","","","","","4817.66748046875","4817.66748046875","4817.66748046875"
"195342","","","","4832.27392578125","4832.27392578125","4832.27392578125","","",""
"195676","4348.6875","4348.6875","4348.6875","","","","","",""
"196273","","","","","","","4802.59375","4802.59375","4802.59375"
"196342","","","","4855.9736328125","4855.9736328125","4855.9736328125","","",""
"196676","4352.37890625","4352.37890625","4352.37890625","","","","","",""
"197273","","","","","","","4748.80810546875","4748.80810546875","4748.80810546875"
"197342","","","","4834.921875","4834.921875","4834.921875","","",""
"197676","4372.75390625","4372.75390625","4372.75390625","","","","","",""
"198273","","","","","","","4868.42822265625","4868.42822265625","4868.42822265625"
"198342","","","","4782.7607421875","4782.7607421875","4782.7607421875","","",""
"198676","4361.513671875","4361.513671875","4361.513671875","","","","","",""
"199273","","","","","","","4841.7646484375","4841.7646484375","4841.7646484375"
"199342","","","","4862.76220703125","4862.76220703125","4862.76220703125","","",""
"199676","4343.4462890625","4343.4462890625","4343.4462890625","","","","","",""
"200273","","","","","","","4842.923828125","4842.923828125","4842.923828125"
"200342","","","","4811.35205078125","4811.35205078125","4811.35205078125","","",""
"200676","4373.81689453125","4373.81689453125","4373.81689453125","","","","","",""
"201273","","","","","","","4847.15185546875","4847.15185546875","4847.15185546875"
"201342","","","","4858.365234375","4858.365234375","4858.365234375","","",""
"201676","4362.2333984375","4362.2333984375","4362.2333984375","","","","","",""
"202273","","","","","","","4783.8662109375","4783.8662109375","4783.8662109375"
"202342","","","","4790.53515625","4790.53515625","4790.53515625","","",""
"202676","4402.23681640625","4402.23681640625","4402.23681640625","","","","","",""
"203273","","","","","","","4819.685546875","4819.685546875","4819.685546875"
"203342","","","","4859.97216796875","4859.97216796875","4859.97216796875","","",""
"203676","4399.64453125","4399.64453125","4399.64453125","","","","","",""
"204273","","","","","","","4782.20849609375","4782.20849609375","4782.20849609375"
"204342","","","","4796.0712890625","4796.0712890625","4796.0712890625","","",""
"204676","4399.0771484375","4399.0771484375","4399.0771484375","","","","","",""
"205273","","","","","","","4747.8134765625","4747.8134765625","4747.8134765625"
"205342","","","","4798.458984375","4798.458984375","4798.458984375","","",""
"205676","4396.18359375","4396.18359375","4396.18359375","","","","","",""
"206273","","","","","","","4823.13427734375","4823.13427734375","4823.13427734375"
"206342","","","","4779.49462890625","4779.49462890625","4779.49462890625","","",""
"206676","4384.001953125","4384.001953125","4384.001953125","","","","","",""
"207273","","","","","","","4780.0341796875","4780.0341796875","4780.0341796875"
"207342","","","","4785.33447265625","4785.33447265625","4785.33447265625","","",""
"207676","4408.1201171875","4408.1201171875","4408.1201171875","","","","","",""
"208273","","","","","","","4819.71240234375","4819.71240234375","4819.71240234375"
"208342","","","","4764.41650390625","4764.41650390625","4764.41650390625","","",""
"208676","4374.56787109375","4374.56787109375","4374.56787109375","","","","","",""
"209273","","","","","","","4797.2421875","4797.2421875","4797.2421875"
"209342","","","","4851.408203125","4851.408203125","4851.408203125","","",""
"209676","4400.60498046875","4400.60498046875","4400.60498046875","","","","","",""
"210273","","","","","","","4860.34912109375","4860.34912109375","4860.34912109375"
"210342","","","","4786.14990234375","4786.14990234375","4786.14990234375","","",""
"210676","4397.607421875","4397.607421875","4397.607421875","","","","","",""
"211273","","","","","","","4769.00732421875","4769.00732421875","4769.00732421875"
"211342","","","","4782.04736328125","4782.04736328125","4782.04736328125","","",""
"211676","4418.53564453125","4418.53564453125","4418.53564453125","","","","","",""
"212273","","","","","","","4837.6533203125","4837.6533203125","4837.6533203125"
"212342","","","","4781.404296875","4781.404296875","4781.404296875","","",""
"212676","4400.2451171875","4400.2451171875","4400.2451171875","","","","","",""
"213273","","","","","","","4846.001953125","4846.001953125","4846.001953125"
"213342","","","","4817.56494140625","4817.56494140625","4817.56494140625","","",""
"213676","4411.93994140625","4411.93994140625","4411.93994140625","","","","","",""
"214273","","","","","","","4861.19091796875","4861.19091796875","4861.19091796875"
"214339","2838.626708984375","2838.626708984375","2838.626708984375","","","","","",""
"214342","","","","4825.44384765625","4825.44384765625","4825.44384765625","","",""
"215273","","","","","","","4858.0078125","4858.0078125","4858.0078125"
"215339","4377.22802734375","4377.22802734375","4377.22802734375","","","","","",""
"215342","","","","4799.40625","4799.40625","4799.40625","","",""
"216273","","","","","","","4845.61376953125","4845.61376953125","4845.61376953125"
"216339","4415.8681640625","4415.8681640625","4415.8681640625","","","","","",""
"216342","","","","4792.6669921875","4792.6669921875","4792.6669921875","","",""
"217273","","","","","","","4829.74462890625","4829.74462890625","4829.74462890625"
"217339","4438.35888671875","4438.35888671875","4438.35888671875","","","","","",""
"217342","","","","4792.58349609375","4792.58349609375","4792.58349609375","","",""
"218273","","","","","","","4852.560546875","4852.560546875","4852.560546875"
"218339","4410.9248046875","4410.9248046875","4410.9248046875","","","","","",""
"218342","","","","4803.61669921875","4803.61669921875","4803.61669921875","","",""
"219273","","","","","","","4856.91796875","4856.91796875","4856.91796875"
"219339","4395.18212890625","4395.18212890625","4395.18212890625","","","","","",""
"219342","","","","4820.25439453125","4820.25439453125","4820.25439453125","","",""
"220273","","","","","","","4877.9892578125","4877.9892578125","4877.9892578125"
"220339","4433.21826171875","4433.21826171875","4433.21826171875","","","","","",""
"220342","","","","4825.42578125","4825.42578125","4825.42578125","","",""
"221273","","","","","","","4867.171875","4867.171875","4867.171875"
"221339","4379.30615234375","4379.30615234375","4379.30615234375","","","","","",""
"221342","","","","4818.11328125","4818.11328125","4818.11328125","","",""
"222273","","","","","","","4838.72265625","4838.72265625","4838.72265625"
"222339","4404.65625","4404.65625","4404.65625","","","","","",""
"222342","","","","4857.45068359375","4857.45068359375","4857.45068359375","","",""
"223273","","","","","","","4895.18701171875","4895.18701171875","4895.18701171875"
"223339","4425.4443359375","4425.4443359375","4425.4443359375","","","","","",""
"223342","","","","4835.22705078125","4835.22705078125","4835.22705078125","","",""
"224273","","","","","","","4870.7236328125","4870.7236328125","4870.7236328125"
"224339","4468.5244140625","4468.5244140625","4468.5244140625","","","","","",""
"224342","","","","4790.8759765625","4790.8759765625","4790.8759765625","","",""
"225273","","","","","","","4842.31103515625","4842.31103515625","4842.31103515625"
"225339","4409.91455078125","4409.91455078125","4409.91455078125","","","","","",""
"225342","","","","4775.2080078125","4775.2080078125","4775.2080078125","","",""
"226194","","","","","","","4499.361328125","4499.361328125","4499.361328125"
"226339","4402.1650390625","4402.1650390625","4402.1650390625","","","","","",""
"226342","","","","4784.2041015625","4784.2041015625","4784.2041015625","","",""
"227194","","","","","","","4793.13623046875","4793.13623046875","4793.13623046875"
"227339","4450.52490234375","4450.52490234375","4450.52490234375","","","","","",""
"227342","","","","4808.7822265625","4808.7822265625","4808.7822265625","","",""
"228194","","","","","","","4766.49365234375","4766.49365234375","4766.49365234375"
"228339","4457.62548828125","4457.62548828125","4457.62548828125","","","","","",""
"228342","","","","4793.53955078125","4793.53955078125","4793.53955078125","","",""
"229194","","","","","","","4827.4833984375","4827.4833984375","4827.4833984375"
"229339","4450.0263671875","4450.0263671875","4450.0263671875","","","","","",""
"229342","","","","4770.748046875","4770.748046875","4770.748046875","","",""
"230194","","","","","","","4823.07568359375","4823.07568359375","4823.07568359375"
"230339","4461.2587890625","4461.2587890625","4461.2587890625","","","","","",""
"230342","","","","4736.34326171875","4736.34326171875","4736.34326171875","","",""
"231194","","","","","","","4841.70361328125","4841.70361328125","4841.70361328125"
"231339","4456.884765625","4456.884765625","4456.884765625","","","","","",""
"231342","","","","4781.724609375","4781.724609375","4781.724609375","","",""
"232194","","","","","","","4811.15478515625","4811.15478515625","4811.15478515625"
"232339","4483.33154296875","4483.33154296875","4483.33154296875","","","","","",""
"232342","","","","4859.76806640625","4859.76806640625","4859.76806640625","","",""
"233194","","","","","","","4821","4821","4821"
"233339","4441.626953125","4441.626953125","4441.626953125","","","","","",""
"233342","","","","4837.5751953125","4837.5751953125","4837.5751953125","","",""
"234194","","","","","","","4841.916015625","4841.916015625","4841.916015625"
"234339","4433.1201171875","4433.1201171875","4433.1201171875","","","","","",""
"234342","","","","4819.57861328125","4819.57861328125","4819.57861328125","","",""
"235194","","","","","","","4796.7099609375","4796.7099609375","4796.7099609375"
"235339","4419.294921875","4419.294921875","4419.294921875","","","","","",""
"235342","","","","4824.17724609375","4824.17724609375","4824.17724609375","","",""
"236194","","","","","","","4833.30517578125","4833.30517578125","4833.30517578125"
"236339","4427.474609375","4427.474609375","4427.474609375","","","","","",""
"236342","","","","4817.384765625","4817.384765625","4817.384765625","","",""
"237194","","","","","","","4844.89794921875","4844.89794921875","4844.89794921875"
"237339","4471.44482421875","4471.44482421875","4471.44482421875","","","","","",""
"237342","","","","4827.90625","4827.90625","4827.90625","","",""
"238194","","","","","","","4840.70751953125","4840.70751953125","4840.70751953125"
"238339","4430.14111328125","4430.14111328125","4430.14111328125","","","","","",""
"238342","","","","4789.2109375","4789.2109375","4789.2109375","","",""
"239194","","","","","","","4879.734375","4879.734375","4879.734375"
"239339","4445.1328125","4445.1328125","4445.1328125","","","","","",""
"239342","","","","4814.40869140625","4814.40869140625","4814.40869140625","","",""
"240194","","","","","","","4821.73681640625","4821.73681640625","4821.73681640625"
"240339","4454.9638671875","4454.9638671875","4454.9638671875","","","","","",""
"240342","","","","4801.27783203125","4801.27783203125","4801.27783203125","","",""
"241194","","","","","","","4822.05224609375","4822.05224609375","4822.05224609375"
"241339","4433.02294921875","4433.02294921875","4433.02294921875","","","","","",""
"241342","","","","4749.6396484375","4749.6396484375","4749.6396484375","","",""
"242194","","","","","","","4852.474609375","4852.474609375","4852.474609375"
"242339","4471.16259765625","4471.16259765625","4471.16259765625","","","","","",""
"242342","","","","4803.28759765625","4803.28759765625","4803.28759765625","","",""
"243194","","","","","","","4820.56005859375","4820.56005859375","4820.56005859375"
"243339","4465.51953125","4465.51953125","4465.51953125","","","","","",""
"243342","","","","4805.90869140625","4805.90869140625","4805.90869140625","","",""
"244194","","","","","","","4810.78271484375","4810.78271484375","4810.78271484375"
"244339","4443.27978515625","4443.27978515625","4443.27978515625","","","","","",""
"244342","","","","4837.3759765625","4837.3759765625","4837.3759765625","","",""
"245194","","","","","","","4827.8603515625","4827.8603515625","4827.8603515625"
"245339","4438.1630859375","4438.1630859375","4438.1630859375","","","","","",""
"245342","","","","4849.15771484375","4849.15771484375","4849.15771484375","","",""
"246194","","","","","","","4848.0224609375","4848.0224609375","4848.0224609375"
"246339","4460.60498046875","4460.60498046875","4460.60498046875","","","","","",""
"246342","","","","4827.83544921875","4827.83544921875","4827.83544921875","","",""
"247194","","","","","","","4841.845703125","4841.845703125","4841.845703125"
"247339","4450.38623046875","4450.38623046875","4450.38623046875","","","","","",""
"247342","","","","4793.74072265625","4793.74072265625","4793.74072265625","","",""
"248194","","","","","","","4829.45556640625","4829.45556640625","4829.45556640625"
"248339","4453.62451171875","4453.62451171875","4453.62451171875","","","","","",""
"248342","","","","4790.33447265625","4790.33447265625","4790.33447265625","","",""
"249194","","","","","","","4854.48828125","4854.48828125","4854.48828125"
"249339","4461.65673828125","4461.65673828125","4461.65673828125","","","","","",""
"249342","","","","4806.30615234375","4806.30615234375","4806.30615234375","","",""
"250194","","","","","","","4840.568359375","4840.568359375","4840.568359375"
"250339","4441.73876953125","4441.73876953125","4441.73876953125","","","","","",""
"250342","","","","4798.34375","4798.34375","4798.34375","","",""
"251194","","","","","","","4880.1357421875","4880.1357421875","4880.1357421875"
"251339","4478.33251953125","4478.33251953125","4478.33251953125","","","","","",""
"251342","","","","4772.91162109375","4772.91162109375","4772.91162109375","","",""
"252194","","","","","","","4811.7978515625","4811.7978515625","4811.7978515625"
"252339","4470.1953125","4470.1953125","4470.1953125","","","","","",""
"252342","","","","4799.5068359375","4799.5068359375","4799.5068359375","","",""
"253194","","","","","","","4821.220703125","4821.220703125","4821.220703125"
"253339","4461.3583984375","4461.3583984375","4461.3583984375","","","","","",""
"253342","","","","4809.11181640625","4809.11181640625","4809.11181640625","","",""
"254194","","","","","","","4843.99462890625","4843.99462890625","4843.99462890625"
"254339","4451.447265625","4451.447265625","4451.447265625","","","","","",""
"254342","","","","4804.36181640625","4804.36181640625","4804.36181640625","","",""
"255194","","","","","","","4830.1884765625","4830.1884765625","4830.1884765625"
"255339","4442.5576171875","4442.5576171875","4442.5576171875","","","","","",""
"255342","","","","4788.21533203125","4788.21533203125","4788.21533203125","","",""
"256194","","","","","","","4859.2021484375","4859.2021484375","4859.2021484375"
"256339","4448.40380859375","4448.40380859375","4448.40380859375","","","","","",""
"256342","","","","4752.45458984375","4752.45458984375","4752.45458984375","","",""
"257194","","","","","","","4808.8818359375","4808.8818359375","4808.8818359375"
"257339","4471.9599609375","4471.9599609375","4471.9599609375","","","","","",""
"257342","","","","4822.3369140625","4822.3369140625","4822.3369140625","","",""
"258194","","","","","","","4838.58935546875","4838.58935546875","4838.58935546875"
"258339","4449.705078125","4449.705078125","4449.705078125","","","","","",""
"258342","","","","4849.2001953125","4849.2001953125","4849.2001953125","","",""
"259194","","","","","","","4838.439453125","4838.439453125","4838.439453125"
"259339","4465.0263671875","4465.0263671875","4465.0263671875","","","","","",""
"259342","","","","4800.31201171875","4800.31201171875","4800.31201171875","","",""
"260194","","","","","","","4824.076171875","4824.076171875","4824.076171875"
"260339","4457.6982421875","4457.6982421875","4457.6982421875","","","","","",""
"260342","","","","4793.1298828125","4793.1298828125","4793.1298828125","","",""
"261194","","","","","","","4817.1640625","4817.1640625","4817.1640625"
"261339","4455.56591796875","4455.56591796875","4455.56591796875","","","","","",""
"261342","","","","4820.337890625","4820.337890625","4820.337890625","","",""
"262194","","","","","","","4803.35693359375","4803.35693359375","4803.35693359375"
"262339","4473.14306640625","4473.14306640625","4473.14306640625","","","","","",""
"262342","","","","4801.75244140625","4801.75244140625","4801.75244140625","","",""
"263194","","","","","","","4808.64013671875","4808.64013671875","4808.64013671875"
"263339","4443.376953125","4443.376953125","4443.376953125","","","","","",""
"263342","","","","4804.43017578125","4804.43017578125","4804.43017578125","","",""
"264194","","","","","","","4844.130859375","4844.130859375","4844.130859375"
"264339","4468.705078125","4468.705078125","4468.705078125","","","","","",""
"264342","","","","4785.935546875","4785.935546875","4785.935546875","","",""
"265194","","","","","","","4815.54736328125","4815.54736328125","4815.54736328125"
"265339","4438.060546875","4438.060546875","4438.060546875","","","","","",""
"265342","","","","4835.55615234375","4835.55615234375","4835.55615234375","","",""
"266194","","","","","","","4777.39892578125","4777.39892578125","4777.39892578125"
"266339","4446.37158203125","4446.37158203125","4446.37158203125","","","","","",""
"266342","","","","4789.50732421875","4789.50732421875","4789.50732421875","","",""
"267194","","","","","","","4811.6455078125","4811.6455078125","4811.6455078125"
"267339","4446.7119140625","4446.7119140625","4446.7119140625","","","","","",""
"267342","","","","4808.685546875","4808.685546875","4808.685546875","","",""
"268194","","","","","","","4840.9052734375","4840.9052734375","4840.9052734375"
"268339","4472.0751953125","4472.0751953125","4472.0751953125","","","","","",""
"268342","","","","4746.05126953125","4746.05126953125","4746.05126953125","","",""
"269194","","","","","","","4813.97412109375","4813.97412109375","4813.97412109375"
"269339","4474.7958984375","4474.7958984375","4474.7958984375","","","","","",""
"269342","","","","4802.58056640625","4802.58056640625","4802.58056640625","","",""
"270194","","","","","","","4843.7314453125","4843.7314453125","4843.7314453125"
"270339","4434.951171875","4434.951171875","4434.951171875","","","","","",""
"270342","","","","4829.392578125","4829.392578125","4829.392578125","","",""
"271194","","","","","","","4812.6513671875","4812.6513671875","4812.6513671875"
"271339","4432.41943359375","4432.41943359375","4432.41943359375","","","","","",""
"271342","","","","4789.87548828125","4789.87548828125","4789.87548828125","","",""
"272194","","","","","","","4823.0517578125","4823.0517578125","4823.0517578125"
"272339","4458.42626953125","4458.42626953125","4458.42626953125","","","","","",""
"272342","","","","4766.478515625","4766.478515625","4766.478515625","","",""
"273194","","","","","","","4822.15673828125","4822.15673828125","4822.15673828125"
"273339","4492.9658203125","4492.9658203125","4492.9658203125","","","","","",""
"273342","","","","4812.78564453125","4812.78564453125","4812.78564453125","","",""
"274194","","","","","","","4807.97607421875","4807.97607421875","4807.97607421875"
"274339","4495.72119140625","4495.72119140625","4495.72119140625","","","","","",""
"274342","","","","4842.63818359375","4842.63818359375","4842.63818359375","","",""
"275194","","","","","","","4821.92333984375","4821.92333984375","4821.92333984375"
"275339","4497.08837890625","4497.08837890625","4497.08837890625","","","","","",""
"275342","","","","4859.486328125","4859.486328125","4859.486328125","","",""
"276194","","","","","","","4846.65087890625","4846.65087890625","4846.65087890625"
"276339","4478.0087890625","4478.0087890625","4478.0087890625","","","","","",""
"276342","","","","4863.01611328125","4863.01611328125","4863.01611328125","","",""
"277194","","","","","","","4769.2626953125","4769.2626953125","4769.2626953125"
"277339","4453.0546875","4453.0546875","4453.0546875","","","","","",""
"277342","","","","4803.869140625","4803.869140625","4803.869140625","","",""
"278194","","","","","","","4789.62353515625","4789.62353515625","4789.62353515625"
"278339","4466.80810546875","4466.80810546875","4466.80810546875","","","","","",""
"278342","","","","4732.5224609375","4732.5224609375","4732.5224609375","","",""
"278492","","","","","","","1218.0665283203125","1218.0665283203125","1218.0665283203125"
"279339","4456.712890625","4456.712890625","4456.712890625","","","","","",""
"279342","","","","4792.8349609375","4792.8349609375","4792.8349609375","","",""
"279492","","","","","","","4768.20263671875","4768.20263671875","4768.20263671875"
"280339","4442.38818359375","4442.38818359375","4442.38818359375","","","","","",""
"280342","","","","4804.01220703125","4804.01220703125","4804.01220703125","","",""
"280492","","","","","","","4811.2607421875","4811.2607421875","4811.2607421875"
"281339","4472.16748046875","4472.16748046875","4472.16748046875","","","","","",""
"281342","","","","4815.55419921875","4815.55419921875","4815.55419921875","","",""
"281492","","","","","","","4814.6669921875","4814.6669921875","4814.6669921875"
"282339","4435.20849609375","4435.20849609375","4435.20849609375","","","","","",""
"282342","","","","4779.49072265625","4779.49072265625","4779.49072265625","","",""
"282492","","","","","","","4771.046875","4771.046875","4771.046875"
"283339","4470.42626953125","4470.42626953125","4470.42626953125","","","","","",""
"283342","","","","4833.92724609375","4833.92724609375","4833.92724609375","","",""
"283492","","","","","","","4789.67578125","4789.67578125","4789.67578125"
"284339","4435.96875","4435.96875","4435.96875","","","","","",""
"284342","","","","4792.48828125","4792.48828125","4792.48828125","","",""
"284492","","","","","","","4746.73095703125","4746.73095703125","4746.73095703125"
"285339","4491.69287109375","4491.69287109375","4491.69287109375","","","","","",""
"285342","","","","4815.537109375","4815.537109375","4815.537109375","","",""
"285492","","","","","","","4769.71435546875","4769.71435546875","4769.71435546875"
"286339","4444.10400390625","4444.10400390625","4444.10400390625","","","","","",""
"286342","","","","4834.26611328125","4834.26611328125","4834.26611328125","","",""
"286492","","","","","","","4773.841796875","4773.841796875","4773.841796875"
"287339","4487.396484375","4487.396484375","4487.396484375","","","","","",""
"287342","","","","4802.0439453125","4802.0439453125","4802.0439453125","","",""
"287492","","","","","","","4772.00537109375","4772.00537109375","4772.00537109375"
"288339","4467.38818359375","4467.38818359375","4467.38818359375","","","","","",""
"288342","","","","4782.125","4782.125","4782.125","","",""
"288492","","","","","","","4780.9755859375","4780.9755859375","4780.9755859375"
"289339","4474.2578125","4474.2578125","4474.2578125","","","","","",""
"289342","","","","4785.244140625","4785.244140625","4785.244140625","","",""
"289492","","","","","","","4822.69091796875","4822.69091796875","4822.69091796875"
"290339","4481.36083984375","4481.36083984375","4481.36083984375","","","","","",""
"290342","","","","4787.96630859375","4787.96630859375","4787.96630859375","","",""
"290492","","","","","","","4816.18701171875","4816.18701171875","4816.18701171875"
"291339","4490.01025390625","4490.01025390625","4490.01025390625","","","","","",""
"291342","","","","4840.9609375","4840.9609375","4840.9609375","","",""
"291492","","","","","","","4761.54443359375","4761.54443359375","4761.54443359375"
"292339","4445.7451171875","4445.7451171875","4445.7451171875","","","","","",""
"292342","","","","4825.072265625","4825.072265625","4825.072265625","","",""
"292492","","","","","","","4803.02392578125","4803.02392578125","4803.02392578125"
"293339","4463.72314453125","4463.72314453125","4463.72314453125","","","","","",""
"293342","","","","4818.544921875","4818.544921875","4818.544921875","","",""
"293492","","","","","","","4842.2470703125","4842.2470703125","4842.2470703125"
"294339","4484.236328125","4484.236328125","4484.236328125","","","","","",""
"294342","","","","4770.45947265625","4770.45947265625","4770.45947265625","","",""
"294492","","","","","","","4842.59326171875","4842.59326171875","4842.59326171875"
"295339","4465.18994140625","4465.18994140625","4465.18994140625","","","","","",""
"295342","","","","4822.21142578125","4822.21142578125","4822.21142578125","","",""
"295492","","","","","","","4797.595703125","4797.595703125","4797.595703125"
"296339","4468.92236328125","4468.92236328125","4468.92236328125","","","","","",""
"296342","","","","4782.13818359375","4782.13818359375","4782.13818359375","","",""
"296492","","","","","","","4828.57470703125","4828.57470703125","4828.57470703125"
"297339","4478.59423828125","4478.59423828125","4478.59423828125","","","","","",""
"297342","","","","4797.81689453125","4797.81689453125","4797.81689453125","","",""
"297492","","","","","","","4799.7314453125","4799.7314453125","4799.7314453125"
"298339","4485.271484375","4485.271484375","4485.271484375","","","","","",""
"298342","","","","4807.90869140625","4807.90869140625","4807.90869140625","","",""
"298492","","","","","","","4747.06298828125","4747.06298828125","4747.06298828125"
"299339","4470.224609375","4470.224609375","4470.224609375","","","","","",""
"299342","","","","4797.86083984375","4797.86083984375","4797.86083984375","","",""
"299492","","","","","","","4785.818359375","4785.818359375","4785.818359375"
