"Step","dandy-snowflake-25 - episode/return","dandy-snowflake-25 - episode/return__MIN","dandy-snowflake-25 - episode/return__MAX","legendary-plasma-24 - episode/return","legendary-plasma-24 - episode/return__MIN","legendary-plasma-24 - episode/return__MAX","gentle-mountain-20 - episode/return","gentle-mountain-20 - episode/return__MIN","gentle-mountain-20 - episode/return__MAX"
"122833","869.0921020507812","869.0921020507812","869.0921020507812","","","","","",""
"122940","","","","666.3359375","666.3359375","666.3359375","","",""
"122969","","","","","","","898.6509399414062","898.6509399414062","898.6509399414062"
"123095","866.1417846679688","866.1417846679688","866.1417846679688","","","","","",""
"123145","","","","656.4215087890625","656.4215087890625","656.4215087890625","","",""
"123236","","","","","","","896.3213500976562","896.3213500976562","896.3213500976562"
"123341","","","","635.48193359375","635.48193359375","635.48193359375","","",""
"123373","911.49462890625","911.49462890625","911.49462890625","","","","","",""
"123506","","","","","","","888.9342651367188","888.9342651367188","888.9342651367188"
"123540","","","","632.3517456054688","632.3517456054688","632.3517456054688","","",""
"123628","849.4468994140625","849.4468994140625","849.4468994140625","","","","","",""
"123741","","","","636.4653930664062","636.4653930664062","636.4653930664062","","",""
"123816","","","","","","","1049.1787109375","1049.1787109375","1049.1787109375"
"123874","830.7243041992188","830.7243041992188","830.7243041992188","","","","","",""
"123972","","","","770.5940551757812","770.5940551757812","770.5940551757812","","",""
"124092","","","","","","","909.8873901367188","909.8873901367188","909.8873901367188"
"124144","856.2593383789062","856.2593383789062","856.2593383789062","","","","","",""
"124199","","","","759.1121826171875","759.1121826171875","759.1121826171875","","",""
"124358","","","","","","","868.077880859375","868.077880859375","868.077880859375"
"124381","785.4773559570312","785.4773559570312","785.4773559570312","","","","","",""
"124407","","","","661.8327026367188","661.8327026367188","661.8327026367188","","",""
"124617","","","","675.6286010742188","675.6286010742188","675.6286010742188","","",""
"124636","853.2791748046875","853.2791748046875","853.2791748046875","","","","","",""
"124680","","","","","","","1073.48095703125","1073.48095703125","1073.48095703125"
"124841","","","","742.806640625","742.806640625","742.806640625","","",""
"124908","907.2642822265625","907.2642822265625","907.2642822265625","","","","","",""
"124947","","","","","","","866.8179931640625","866.8179931640625","866.8179931640625"
"125046","","","","656.8340454101562","656.8340454101562","656.8340454101562","","",""
"125193","928.469970703125","928.469970703125","928.469970703125","","","","","",""
"125230","","","","","","","911.2388916015625","911.2388916015625","911.2388916015625"
"125267","","","","728.4553833007812","728.4553833007812","728.4553833007812","","",""
"125451","866.1702880859375","866.1702880859375","866.1702880859375","","","","","",""
"125490","","","","730.9133911132812","730.9133911132812","730.9133911132812","","",""
"125513","","","","","","","913.6239013671875","913.6239013671875","913.6239013671875"
"125699","","","","666.2598876953125","666.2598876953125","666.2598876953125","","",""
"125719","887.6209716796875","887.6209716796875","887.6209716796875","","","","","",""
"125803","","","","","","","928.0245971679688","928.0245971679688","928.0245971679688"
"125922","","","","733.611328125","733.611328125","733.611328125","","",""
"125960","809.9122314453125","809.9122314453125","809.9122314453125","","","","","",""
"126066","","","","","","","862.6517944335938","862.6517944335938","862.6517944335938"
"126134","","","","682.0545043945312","682.0545043945312","682.0545043945312","","",""
"126286","1098.5618896484375","1098.5618896484375","1098.5618896484375","","","","","",""
"126343","","","","672.9110717773438","672.9110717773438","672.9110717773438","","",""
"126347","","","","","","","924.7916259765625","924.7916259765625","924.7916259765625"
"126546","857.0425415039062","857.0425415039062","857.0425415039062","","","","","",""
"126567","","","","747.4940795898438","747.4940795898438","747.4940795898438","","",""
"126608","","","","","","","842.66455078125","842.66455078125","842.66455078125"
"126782","","","","703.2449951171875","703.2449951171875","703.2449951171875","","",""
"126809","861.4379272460938","861.4379272460938","861.4379272460938","","","","","",""
"126912","","","","","","","1003.2849731445312","1003.2849731445312","1003.2849731445312"
"127004","","","","726.932373046875","726.932373046875","726.932373046875","","",""
"127060","825.0411376953125","825.0411376953125","825.0411376953125","","","","","",""
"127180","","","","","","","866.94921875","866.94921875","866.94921875"
"127229","","","","752.1260375976562","752.1260375976562","752.1260375976562","","",""
"127322","885.431396484375","885.431396484375","885.431396484375","","","","","",""
"127433","","","","658.5684204101562","658.5684204101562","658.5684204101562","","",""
"127455","","","","","","","910.3887329101562","910.3887329101562","910.3887329101562"
"127563","800.4827880859375","800.4827880859375","800.4827880859375","","","","","",""
"127655","","","","731.7999267578125","731.7999267578125","731.7999267578125","","",""
"127775","","","","","","","1051.6019287109375","1051.6019287109375","1051.6019287109375"
"127844","901.4723510742188","901.4723510742188","901.4723510742188","","","","","",""
"127891","","","","792.4208984375","792.4208984375","792.4208984375","","",""
"128010","","","","","","","701.42822265625","701.42822265625","701.42822265625"
"128111","890.0941162109375","890.0941162109375","890.0941162109375","","","","","",""
"128131","","","","804.8242797851562","804.8242797851562","804.8242797851562","","",""
"128272","","","","","","","870.4029541015625","870.4029541015625","870.4029541015625"
"128355","829.50146484375","829.50146484375","829.50146484375","","","","","",""
"128363","","","","774.4296264648438","774.4296264648438","774.4296264648438","","",""
"128526","465.50018310546875","465.50018310546875","465.50018310546875","","","","","",""
"128567","","","","","","","944.2626342773438","944.2626342773438","944.2626342773438"
"128572","","","","674.0993041992188","674.0993041992188","674.0993041992188","","",""
"128792","","","","728.7461547851562","728.7461547851562","728.7461547851562","","",""
"128804","895.3685913085938","895.3685913085938","895.3685913085938","","","","","",""
"128894","","","","","","","1075.764404296875","1075.764404296875","1075.764404296875"
"129028","","","","787.30908203125","787.30908203125","787.30908203125","","",""
"129070","865.1739501953125","865.1739501953125","865.1739501953125","65.50629425048828","65.50629425048828","65.50629425048828","","",""
"129171","","","","","","","905.9366455078125","905.9366455078125","905.9366455078125"
"129310","","","","820.1242065429688","820.1242065429688","820.1242065429688","","",""
"129341","896.3742065429688","896.3742065429688","896.3742065429688","","","","","",""
"129465","","","","","","","963.890869140625","963.890869140625","963.890869140625"
"129530","","","","725.236328125","725.236328125","725.236328125","","",""
"129599","867.1046752929688","867.1046752929688","867.1046752929688","","","","","",""
"129657","","","","","","","537.679443359375","537.679443359375","537.679443359375"
"129744","","","","710.9052734375","710.9052734375","710.9052734375","","",""
"129849","847.8427734375","847.8427734375","847.8427734375","","","","","",""
"129971","","","","780.150390625","780.150390625","780.150390625","","",""
"129996","","","","","","","1124.5562744140625","1124.5562744140625","1124.5562744140625"
"130090","823.0143432617188","823.0143432617188","823.0143432617188","","","","","",""
"130244","","","","912.536376953125","912.536376953125","912.536376953125","","",""
"130262","","","","","","","884.2606201171875","884.2606201171875","884.2606201171875"
"130326","799.8096923828125","799.8096923828125","799.8096923828125","","","","","",""
"130492","","","","843.2608032226562","843.2608032226562","843.2608032226562","","",""
"130547","","","","","","","922.6834716796875","922.6834716796875","922.6834716796875"
"130574","839.5401611328125","839.5401611328125","839.5401611328125","","","","","",""
"130752","","","","864.3421630859375","864.3421630859375","864.3421630859375","","",""
"130814","","","","","","","894.29150390625","894.29150390625","894.29150390625"
"130831","854.2677612304688","854.2677612304688","854.2677612304688","","","","","",""
"130959","","","","655.256103515625","655.256103515625","655.256103515625","","",""
"131067","800.1762084960938","800.1762084960938","800.1762084960938","","","","","",""
"131091","","","","","","","905.9368896484375","905.9368896484375","905.9368896484375"
"131184","","","","750.775390625","750.775390625","750.775390625","","",""
"131306","816.0820922851562","816.0820922851562","816.0820922851562","","","","","",""
"131413","","","","","","","1075.4910888671875","1075.4910888671875","1075.4910888671875"
"131431","","","","829.863037109375","829.863037109375","829.863037109375","","",""
"131550","824.1445922851562","824.1445922851562","824.1445922851562","","","","","",""
"131651","","","","715.9955444335938","715.9955444335938","715.9955444335938","","",""
"131703","","","","","","","944.1657104492188","944.1657104492188","944.1657104492188"
"131801","850.1204833984375","850.1204833984375","850.1204833984375","","","","","",""
"131905","","","","857.0978393554688","857.0978393554688","857.0978393554688","","",""
"131984","","","","","","","915.5452880859375","915.5452880859375","915.5452880859375"
"132059","828.0115966796875","828.0115966796875","828.0115966796875","","","","","",""
"132127","","","","741.9940185546875","741.9940185546875","741.9940185546875","","",""
"132303","804.49951171875","804.49951171875","804.49951171875","","","","","",""
"132304","","","","","","","1058.22509765625","1058.22509765625","1058.22509765625"
"132355","","","","758.3573608398438","758.3573608398438","758.3573608398438","","",""
"132565","878.6700439453125","878.6700439453125","878.6700439453125","","","","","",""
"132594","","","","808.8218994140625","808.8218994140625","808.8218994140625","","",""
"132622","","","","","","","1068.4510498046875","1068.4510498046875","1068.4510498046875"
"132816","","","","737.47705078125","737.47705078125","737.47705078125","","",""
"132833","877.4782104492188","877.4782104492188","877.4782104492188","","","","","",""
"132936","","","","","","","1055.3868408203125","1055.3868408203125","1055.3868408203125"
"133057","","","","815.6449584960938","815.6449584960938","815.6449584960938","","",""
"133084","839.50439453125","839.50439453125","839.50439453125","","","","","",""
